2389,5,34,nan,nan,20
2389,5,28,nan,nan,20
2389,5,21,nan,nan,20
2389,5,42,nan,nan,20
2389,5,34,nan,nan,20
2389,5,18,nan,nan,20
2389,5,76,nan,nan,20
2389,5,41,nan,nan,20
2389,5,2,nan,nan,20
2389,5,12,nan,nan,20
2389,5,65,nan,nan,20
2389,5,59,nan,nan,20
2389,5,9,nan,nan,20
2389,10,32,nan,nan,20
2389,10,32,nan,nan,20
2389,10,72,nan,nan,20
2389,10,91,nan,nan,20
2389,10,6,nan,nan,20
2389,10,31,2,0.1,20
2389,10,18,2,0.1,20
2389,10,6,nan,nan,20
2389,10,9,nan,nan,20
2389,10,52,nan,nan,20
2389,10,21,nan,nan,20
2389,10,51,nan,nan,20
2389,10,12,nan,nan,20
2389,10,82,2,0.1,20
2389,10,82,2,0.1,20
2389,10,65,nan,nan,20
2389,10,18,2,0.1,20
2389,10,18,2,0.1,20
2389,11,41,nan,nan,20
2389,11,9,nan,nan,20
2389,11,20,nan,nan,20
2389,11,42,nan,nan,20
2389,11,98,nan,nan,20
2389,11,20,nan,nan,20
2389,11,27,nan,nan,20
2389,11,95,nan,nan,20
2389,11,98,nan,nan,20
2389,11,32,nan,nan,20
2389,11,98,nan,nan,20
2389,11,60,nan,nan,20
2389,14,87,nan,nan,20
2389,14,6,nan,nan,20
2389,14,25,nan,nan,20
2389,14,17,nan,nan,20
2389,14,61,nan,nan,20
2389,14,97,nan,nan,20
2389,14,6,nan,nan,20
2389,14,87,nan,nan,20
2389,14,95,nan,nan,20
2389,14,41,nan,nan,20
2389,17,99,nan,nan,20
2389,17,34,nan,nan,20
2389,17,34,nan,nan,20
2389,17,89,nan,nan,20
2389,17,80,nan,nan,20
2389,17,61,nan,nan,20
2389,17,3,nan,nan,20
2389,17,92,nan,nan,20
2389,17,53,0,0.5,20
2389,17,90,3,0.25,20
2389,23,10,nan,nan,20
2389,23,9,nan,nan,20
2389,23,91,nan,nan,20
2389,23,82,nan,nan,20
2389,23,66,nan,nan,20
2389,23,28,nan,nan,20
2389,23,90,nan,nan,20
2389,25,68,nan,nan,20
2389,25,72,nan,nan,20
2389,25,71,nan,nan,20
2389,25,71,nan,nan,20
2389,25,99,nan,nan,20
2389,25,93,nan,nan,20
2389,25,68,nan,nan,20
2389,27,79,nan,nan,20
2389,27,40,nan,nan,20
2389,27,68,nan,nan,20
2389,27,10,nan,nan,20
2389,27,63,nan,nan,20
2389,27,66,nan,nan,20
2389,27,37,nan,nan,20
2389,27,73,nan,nan,20
2389,27,7,nan,nan,20
2389,27,68,nan,nan,20
2389,27,81,nan,nan,20
2389,27,68,nan,nan,20
2389,27,65,nan,nan,20
2389,27,1,nan,nan,20
2389,27,54,nan,nan,20
2389,27,3,nan,nan,20
2389,27,44,nan,nan,20
2389,29,37,1,0.25,20
2389,29,99,nan,nan,20
2389,29,69,nan,nan,20
