8199,12,87,nan,nan,9
8199,12,44,nan,nan,9
8199,12,30,nan,nan,9
8199,12,15,nan,nan,9
8199,12,18,nan,nan,9
8199,12,6,nan,nan,9
8199,12,27,nan,nan,9
8199,12,51,3,0.33,9
8199,12,27,nan,nan,9
8199,12,51,3,0.33,9
8199,12,32,nan,nan,9
8199,12,51,3,0.33,9
8199,12,51,3,0.33,9
8199,15,64,nan,nan,9
8199,15,5,nan,nan,9
8199,15,88,nan,nan,9
8199,15,10,nan,nan,9
8199,15,18,nan,nan,9
8199,15,66,nan,nan,9
8199,15,87,nan,nan,9
8199,15,8,nan,nan,9
8199,15,34,nan,nan,9
8199,15,91,nan,nan,9
8199,15,15,nan,nan,9
8199,15,57,nan,nan,9
8199,15,71,nan,nan,9
8199,17,47,nan,nan,9
8199,17,34,nan,nan,9
8199,17,16,2,0.1,9
8199,17,15,nan,nan,9
8199,17,87,2,0.1,9
8199,17,56,nan,nan,9
8199,17,90,3,0.25,9
8199,17,89,nan,nan,9
8199,17,16,2,0.1,9
8199,17,8,nan,nan,9
8199,17,16,2,0.1,9
8199,17,71,nan,nan,9
8199,17,95,nan,nan,9
8199,17,90,3,0.25,9
8199,17,90,3,0.25,9
8199,17,90,3,0.25,9
8199,17,90,3,0.25,9
8199,17,90,3,0.25,9
8199,19,90,nan,nan,9
8199,19,90,nan,nan,9
8199,19,68,nan,nan,9
8199,19,32,nan,nan,9
8199,19,44,nan,nan,9
8199,19,61,nan,nan,9
8199,19,52,nan,nan,9
8199,19,27,nan,nan,9
8199,19,46,nan,nan,9
8199,19,41,nan,nan,9
8199,21,7,nan,nan,9
8199,21,66,nan,nan,9
8199,21,34,nan,nan,9
8199,21,1,nan,nan,9
8199,21,85,nan,nan,9
8199,21,37,nan,nan,9
8199,21,59,nan,nan,9
8199,21,65,1,0.25,9
8199,21,63,nan,nan,9
8199,21,46,nan,nan,9
8199,21,99,2,0.1,9
8199,21,90,nan,nan,9
8199,21,40,nan,nan,9
8199,21,37,nan,nan,9
8199,21,45,nan,nan,9
8199,21,90,nan,nan,9
8199,21,88,nan,nan,9
8199,21,18,nan,nan,9
8199,22,36,nan,nan,9
8199,22,99,nan,nan,9
8199,22,1,nan,nan,9
8199,22,32,nan,nan,9
