10809,3,65,nan,nan,18
10809,3,37,nan,nan,18
10809,3,89,nan,nan,18
10809,3,46,nan,nan,18
10809,3,53,nan,nan,18
10809,3,55,nan,nan,18
10809,3,84,nan,nan,18
10809,3,74,nan,nan,18
10809,6,8,nan,nan,18
10809,6,1,nan,nan,18
10809,6,17,nan,nan,18
10809,6,15,nan,nan,18
10809,6,53,nan,nan,18
10809,6,19,nan,nan,18
10809,6,2,nan,nan,18
10809,6,23,nan,nan,18
10809,6,23,nan,nan,18
10809,6,23,nan,nan,18
10809,6,2,nan,nan,18
10809,6,8,nan,nan,18
10809,6,76,nan,nan,18
10809,6,50,nan,nan,18
10809,6,8,nan,nan,18
10809,6,90,nan,nan,18
10809,6,17,nan,nan,18
10809,6,58,nan,nan,18
10809,6,75,nan,nan,18
10809,7,65,nan,nan,18
10809,7,53,nan,nan,18
10809,7,36,nan,nan,18
10809,7,20,nan,nan,18
10809,7,70,nan,nan,18
10809,7,12,nan,nan,18
10809,7,59,nan,nan,18
10809,7,44,nan,nan,18
10809,7,53,nan,nan,18
10809,7,71,nan,nan,18
10809,7,1,nan,nan,18
10809,7,65,nan,nan,18
10809,7,68,nan,nan,18
10809,8,83,nan,nan,18
10809,8,38,nan,nan,18
10809,8,21,nan,nan,18
10809,8,37,nan,nan,18
10809,8,82,nan,nan,18
10809,8,50,nan,nan,18
10809,8,44,nan,nan,18
10809,8,65,nan,nan,18
10809,8,1,nan,nan,18
10809,8,54,nan,nan,18
10809,8,21,nan,nan,18
10809,8,62,nan,nan,18
10809,8,34,nan,nan,18
10809,8,22,nan,nan,18
10809,8,79,nan,nan,18
10809,8,47,nan,nan,18
10809,8,6,nan,nan,18
10809,8,21,nan,nan,18
10809,9,75,nan,nan,18
10809,9,54,2,0.1,18
10809,9,90,nan,nan,18
10809,9,58,nan,nan,18
10809,9,46,nan,nan,18
10809,9,82,nan,nan,18
10809,9,8,nan,nan,18
10809,9,21,nan,nan,18
10809,9,21,nan,nan,18
10809,9,26,nan,nan,18
10809,10,98,nan,nan,18
10809,10,23,2,0.1,18
10809,10,62,nan,nan,18
10809,10,42,nan,nan,18
10809,10,80,nan,nan,18
10809,10,64,2,0.1,18
10809,10,21,nan,nan,18
10809,10,26,1,0.25,18
10809,10,32,nan,nan,18
10809,10,9,nan,nan,18
10809,10,45,nan,nan,18
10809,10,84,nan,nan,18
10809,10,41,nan,nan,18
10809,10,70,nan,nan,18
10809,10,18,2,0.1,18
10809,10,12,nan,nan,18
10809,13,24,nan,nan,18
10809,13,93,nan,nan,18
10809,13,64,nan,nan,18
10809,13,54,nan,nan,18
10809,13,99,nan,nan,18
10809,13,61,nan,nan,18
10809,13,78,nan,nan,18
10809,13,37,nan,nan,18
10809,13,61,nan,nan,18
10809,13,26,nan,nan,18
10809,13,27,nan,nan,18
10809,13,18,nan,nan,18
10809,13,50,nan,nan,18
10809,13,58,nan,nan,18
10809,13,35,nan,nan,18
10809,16,34,nan,nan,18
10809,16,47,nan,nan,18
10809,16,60,nan,nan,18
10809,16,71,nan,nan,18
10809,16,16,nan,nan,18
10809,16,90,nan,nan,18
10809,16,89,nan,nan,18
10809,16,87,nan,nan,18
10809,16,5,nan,nan,18
10809,17,89,nan,nan,18
10809,17,87,nan,nan,18
10809,17,54,nan,nan,18
10809,17,82,nan,nan,18
10809,17,32,nan,nan,18
10809,17,16,nan,nan,18
10809,17,47,nan,nan,18
10809,17,40,nan,nan,18
10809,18,4,nan,nan,18
10809,18,53,nan,nan,18
10809,18,16,nan,nan,18
10809,18,47,nan,nan,18
10809,18,44,nan,nan,18
10809,18,75,nan,nan,18
10809,18,16,nan,nan,18
10809,18,16,nan,nan,18
10809,18,22,nan,nan,18
10809,18,90,nan,nan,18
10809,23,1,nan,nan,18
10809,23,81,nan,nan,18
10809,23,56,1,0.25,18
10809,23,81,nan,nan,18
10809,23,99,nan,nan,18
10809,23,46,3,0.33,18
10809,23,71,nan,nan,18
10809,23,81,nan,nan,18
10809,23,66,nan,nan,18
10809,23,68,nan,nan,18
10809,23,10,nan,nan,18
10809,23,20,nan,nan,18
10809,23,96,nan,nan,18
10809,26,20,nan,nan,18
10809,26,58,nan,nan,18
10809,26,62,nan,nan,18
10809,26,43,nan,nan,18
10809,26,18,nan,nan,18
10809,26,93,nan,nan,18
10809,26,77,nan,nan,18
10809,26,5,nan,nan,18
10809,26,71,nan,nan,18
10809,26,66,nan,nan,18
10809,27,68,nan,nan,18
10809,27,68,nan,nan,18
10809,27,95,nan,nan,18
10809,27,45,nan,nan,18
10809,27,99,nan,nan,18
10809,27,70,2,0.1,18
10809,27,16,nan,nan,18
10809,27,71,nan,nan,18
10809,27,18,nan,nan,18
10809,27,78,nan,nan,18
10809,27,66,nan,nan,18
10809,27,99,nan,nan,18
10809,27,98,0,0.5,18
10809,27,50,nan,nan,18
10809,27,29,nan,nan,18
10809,27,66,nan,nan,18
10809,31,38,nan,nan,18
10809,31,12,nan,nan,18
10809,31,36,nan,nan,18
10809,31,75,nan,nan,18
10809,31,55,nan,nan,18
10809,31,56,nan,nan,18
10809,31,99,nan,nan,18
10809,31,25,2,0.1,18
10809,31,2,nan,nan,18
10809,31,94,3,0.33,18
10809,31,29,nan,nan,18
10809,31,95,nan,nan,18
10809,31,18,nan,nan,18
10809,31,12,nan,nan,18
10809,34,40,nan,nan,18
10809,34,6,nan,nan,18
10809,34,12,nan,nan,18
10809,34,39,nan,nan,18
10809,34,57,nan,nan,18
10809,34,80,nan,nan,18
10809,34,80,nan,nan,18
10809,35,42,0,0.5,18
10809,35,36,nan,nan,18
10809,35,7,nan,nan,18
10809,35,90,2,0.1,18
10809,35,87,nan,nan,18
10809,35,17,nan,nan,18
10809,35,34,nan,nan,18
10809,35,98,nan,nan,18
10809,35,8,nan,nan,18
10809,35,42,0,0.5,18
10809,36,90,2,0.1,18
10809,36,42,0,0.5,18
10809,36,90,2,0.1,18
10809,36,57,nan,nan,18
10809,36,42,0,0.5,18
10809,36,54,2,0.1,18
10809,36,3,nan,nan,18
10809,36,80,nan,nan,18
10809,36,35,nan,nan,18
10809,36,35,nan,nan,18
10809,36,83,nan,nan,18
10809,36,58,nan,nan,18
10809,40,42,nan,nan,18
10809,40,73,nan,nan,18
10809,40,80,nan,nan,18
10809,40,92,nan,nan,18
10809,40,66,nan,nan,18
10809,40,81,nan,nan,18
10809,40,96,nan,nan,18
10809,40,37,nan,nan,18
10809,40,11,nan,nan,18
10809,40,42,nan,nan,18
10809,41,11,nan,nan,18
10809,41,12,nan,nan,18
10809,41,19,nan,nan,18
10809,41,80,nan,nan,18
10809,41,96,nan,nan,18
10809,41,72,nan,nan,18
10809,41,65,nan,nan,18
10809,41,11,nan,nan,18
10809,41,11,nan,nan,18
10809,41,39,nan,nan,18
10809,41,86,nan,nan,18
10809,41,96,nan,nan,18
10809,41,11,nan,nan,18
10809,44,94,nan,nan,18
10809,44,94,nan,nan,18
10809,44,41,nan,nan,18
10809,44,94,nan,nan,18
10809,44,81,nan,nan,18
10809,44,56,nan,nan,18
10809,44,59,nan,nan,18
10809,44,36,nan,nan,18
10809,44,15,nan,nan,18
10809,44,94,nan,nan,18
10809,44,19,nan,nan,18
10809,44,31,2,0.1,18
10809,46,5,nan,nan,18
10809,46,68,nan,nan,18
10809,46,59,nan,nan,18
10809,46,54,nan,nan,18
10809,46,24,nan,nan,18
10809,46,38,nan,nan,18
10809,46,12,1,0.25,18
10809,46,63,0,0.5,18
10809,46,99,nan,nan,18
10809,46,59,nan,nan,18
10809,47,8,nan,nan,18
10809,47,40,nan,nan,18
10809,47,44,nan,nan,18
10809,47,25,3,0.25,18
10809,47,38,nan,nan,18
10809,47,24,nan,nan,18
10809,47,65,nan,nan,18
10809,47,86,nan,nan,18
10809,47,9,nan,nan,18
10809,47,8,nan,nan,18
10809,47,64,nan,nan,18
10809,47,17,nan,nan,18
10809,47,87,nan,nan,18
10809,47,62,nan,nan,18
10809,47,14,nan,nan,18
10809,47,31,nan,nan,18
10809,47,81,nan,nan,18
10809,47,64,nan,nan,18
10809,50,14,nan,nan,18
10809,50,22,nan,nan,18
10809,50,56,nan,nan,18
10809,50,84,2,0.1,18
10809,50,69,nan,nan,18
10809,50,60,nan,nan,18
10809,50,54,nan,nan,18
10809,50,94,nan,nan,18
10809,50,95,nan,nan,18
10809,50,99,2,0.1,18
10809,50,66,nan,nan,18
10809,50,65,nan,nan,18
10809,50,48,1,0.25,18
10809,50,74,nan,nan,18
10809,52,92,nan,nan,18
10809,52,68,nan,nan,18
10809,52,36,nan,nan,18
10809,52,43,1,0.25,18
10809,52,71,2,0.1,18
10809,52,1,1,0.25,18
10809,52,18,nan,nan,18
10809,52,23,1,0.25,18
10809,52,95,nan,nan,18
10809,52,18,nan,nan,18
10809,53,47,nan,nan,18
10809,53,37,nan,nan,18
10809,53,74,3,0.25,18
10809,53,65,nan,nan,18
10809,53,61,nan,nan,18
10809,53,39,1,0.25,18
10809,53,84,nan,nan,18
10809,53,26,nan,nan,18
10809,53,75,nan,nan,18
10809,53,84,nan,nan,18
10809,54,8,nan,nan,18
10809,54,53,nan,nan,18
10809,54,80,nan,nan,18
10809,54,23,nan,nan,18
10809,54,65,nan,nan,18
10809,54,12,nan,nan,18
10809,54,66,nan,nan,18
10809,54,54,nan,nan,18
10809,55,51,nan,nan,18
10809,55,74,nan,nan,18
10809,55,65,nan,nan,18
10809,55,37,nan,nan,18
10809,55,96,nan,nan,18
10809,55,37,nan,nan,18
10809,55,38,nan,nan,18
10809,55,63,nan,nan,18
10809,55,99,nan,nan,18
10809,55,65,nan,nan,18
10809,55,55,nan,nan,18
10809,55,85,nan,nan,18
10809,55,5,nan,nan,18
10809,55,74,nan,nan,18
10809,57,76,nan,nan,18
10809,57,73,nan,nan,18
10809,57,46,nan,nan,18
10809,57,30,nan,nan,18
10809,57,2,nan,nan,18
10809,57,42,nan,nan,18
10809,57,2,nan,nan,18
10809,57,76,nan,nan,18
10809,57,49,nan,nan,18
10809,57,76,nan,nan,18
10809,57,2,nan,nan,18
10809,57,23,nan,nan,18
10809,57,48,nan,nan,18
10809,57,35,nan,nan,18
10809,57,59,nan,nan,18
10809,57,65,nan,nan,18
10809,57,15,nan,nan,18
10809,59,65,nan,nan,18
10809,59,65,nan,nan,18
10809,59,95,nan,nan,18
10809,59,12,nan,nan,18
10809,59,81,nan,nan,18
10809,59,26,nan,nan,18
10809,59,45,nan,nan,18
10809,59,65,nan,nan,18
10809,59,66,nan,nan,18
10809,59,1,nan,nan,18
10809,59,65,nan,nan,18
10809,60,68,nan,nan,18
10809,60,78,nan,nan,18
10809,60,18,nan,nan,18
10809,60,34,nan,nan,18
10809,60,26,nan,nan,18
10809,60,82,nan,nan,18
10809,60,24,nan,nan,18
10809,60,80,nan,nan,18
10809,60,25,nan,nan,18
10809,60,65,nan,nan,18
10809,60,27,nan,nan,18
10809,60,42,nan,nan,18
10809,60,78,nan,nan,18
10809,61,21,nan,nan,18
10809,61,63,nan,nan,18
10809,61,14,nan,nan,18
10809,61,26,nan,nan,18
10809,61,60,nan,nan,18
10809,61,82,nan,nan,18
10809,61,0,nan,nan,18
10809,61,60,nan,nan,18
10809,61,81,nan,nan,18
10809,61,54,nan,nan,18
10809,61,26,nan,nan,18
10809,61,26,nan,nan,18
10809,62,42,nan,nan,18
10809,62,8,nan,nan,18
10809,62,56,nan,nan,18
10809,62,65,nan,nan,18
10809,62,80,nan,nan,18
10809,62,9,nan,nan,18
10809,62,16,nan,nan,18
10809,62,98,nan,nan,18
10809,62,26,nan,nan,18
10809,62,76,nan,nan,18
10809,62,82,nan,nan,18
10809,62,12,nan,nan,18
10809,66,65,nan,nan,18
10809,66,9,nan,nan,18
10809,66,18,nan,nan,18
10809,66,32,nan,nan,18
10809,66,4,nan,nan,18
10809,66,56,nan,nan,18
10809,66,41,nan,nan,18
10809,66,29,nan,nan,18
10809,66,87,nan,nan,18
10809,66,10,nan,nan,18
10809,66,4,nan,nan,18
10809,66,71,nan,nan,18
10809,66,50,nan,nan,18
10809,66,4,nan,nan,18
10809,68,87,nan,nan,18
10809,68,27,nan,nan,18
10809,68,68,nan,nan,18
10809,68,16,nan,nan,18
10809,68,87,nan,nan,18
10809,68,87,nan,nan,18
10809,68,69,nan,nan,18
10809,68,90,2,0.1,18
10809,68,44,nan,nan,18
10809,68,54,nan,nan,18
10809,70,47,nan,nan,18
10809,70,80,nan,nan,18
10809,70,62,nan,nan,18
10809,70,47,nan,nan,18
10809,70,71,nan,nan,18
10809,70,16,nan,nan,18
10809,70,65,nan,nan,18
10809,70,9,nan,nan,18
10809,70,20,nan,nan,18
10809,71,81,nan,nan,18
10809,71,14,nan,nan,18
10809,71,90,nan,nan,18
10809,71,44,nan,nan,18
10809,71,60,nan,nan,18
10809,71,16,nan,nan,18
10809,71,48,nan,nan,18
10809,71,29,nan,nan,18
10809,71,19,nan,nan,18
10809,77,12,2,0.1,18
10809,77,83,nan,nan,18
10809,77,36,1,0.25,18
10809,77,68,nan,nan,18
10809,77,93,nan,nan,18
